CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Cluster,Cluster_Name,PC1,PC2,DBSCAN_Label,Ward_Label,IQR_flag,ZScore_flag,IF_flag,MAHA_flag,LOF_flag,DBSCAN_flag,UNI_flag,MV_flag,Composite_Anomaly_Score,UniMV_Segment,Anomaly_Class,Max_Abs_Z,HighBal_Churn_flag,IF_score,MAHA_dist2,Age_Band,Balance_Band,Active_Status,Churn_Status
699,France,Male,40,7,0.0,1,0,1,152876.13,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2577,0.8274,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4685,5.458,Middle-aged (31-45),Zero balance,Active,Churned
749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1,1,High-Balance Single-Product France-Skew Watchlist,-1.0151,0.9385,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4775,5.283,Senior (46-60),Above ceiling (>100K),Active,Churned
709,France,Female,40,9,131569.63,1,1,1,103970.58,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1704,0.9605,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4537,3.595,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
607,Germany,Male,61,2,164523.5,2,1,1,35786.76,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.783,-2.3167,1,0,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,2.105235646221479,0,-0.5441,14.617,Elderly (60+),Above ceiling (>100K),Active,Retained
650,Germany,Female,25,2,114330.95,1,1,1,25325.07,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9556,-0.6139,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3274936190253817,0,-0.4843,6.172,Young adult (18-30),Above ceiling (>100K),Active,Retained
651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2829,0.0139,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.5009,6.945,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
676,France,Female,61,8,0.0,2,1,1,118522.73,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.2103,-0.4732,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.105235646221479,0,-0.492,10.647,Elderly (60+),Zero balance,Active,Retained
723,France,Female,49,4,0.0,2,0,1,89972.25,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.2756,-0.95,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4533,4.465,Senior (46-60),Zero balance,Active,Retained
714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3467,-0.225,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.5275,7.413,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3242,0.9084,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1451454315245333,0,-0.4655,3.586,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
582,France,Male,29,0,0.0,1,1,0,142516.35,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2342,-0.1901,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.5309,9.161,Young adult (18-30),Zero balance,Inactive,Retained
697,France,Female,34,2,126558.92,1,1,0,73334.43,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1948,-0.4456,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4413,2.923,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
610,Germany,Male,57,6,106938.11,2,0,1,186612.47,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0139,0.1736,-1,0,0,0,0,0,0,1,0,0,1,Neither,B: Rare Valid — Statistically Unusual Pattern,1.7238212834162725,0,-0.4994,9.704,Senior (46-60),Above ceiling (>100K),Active,Retained
488,Germany,Female,33,4,140002.35,1,1,0,123613.81,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3154,0.3845,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6816490401767863,0,-0.4813,4.99,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1,1,High-Balance Single-Product France-Skew Watchlist,-1.1839,-0.2127,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4816,5.452,Senior (46-60),Above ceiling (>100K),Active,Churned
781,France,Male,32,6,147107.91,1,1,1,40066.95,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3034,0.1672,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3499562431440668,0,-0.4795,5.275,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
645,France,Male,19,9,128514.84,1,0,0,175969.19,0,1,High-Balance Single-Product France-Skew Watchlist,-0.873,2.7404,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.899615163233192,0,-0.504,9.693,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
545,France,Female,55,5,0.0,1,0,0,10034.77,1,2,Zero-Balance Multi-Product France-Skew Loyalist,-0.0225,-1.9147,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5659746348846333,0,-0.5499,10.606,Senior (46-60),Zero balance,Inactive,Churned
597,Germany,Female,40,9,106756.01,2,1,0,151167.94,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.2989,1.2804,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4646,4.965,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
561,Spain,Female,28,3,0.0,2,1,0,191387.76,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5184,0.8759,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5875726474265768,0,-0.49,6.754,Young adult (18-30),Zero balance,Inactive,Retained
662,France,Female,37,6,0.0,2,1,0,51229.17,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4644,-0.3664,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4317,2.619,Middle-aged (31-45),Zero balance,Inactive,Retained
649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1,1,High-Balance Single-Product France-Skew Watchlist,-1.664,-0.5207,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.264657979342476,1,-0.4597,3.55,Senior (46-60),Above ceiling (>100K),Active,Churned
630,France,Female,36,2,110414.48,1,1,1,48984.95,0,1,High-Balance Single-Product France-Skew Watchlist,-1.0533,-0.9318,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4448,2.902,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
672,Spain,Male,33,2,0.0,2,1,1,182738.0,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4491,0.3862,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4371619641472757,0,-0.4653,5.286,Middle-aged (31-45),Zero balance,Active,Retained
636,Germany,Female,37,9,157098.52,1,1,1,153535.27,0,1,High-Balance Single-Product France-Skew Watchlist,-1.4224,1.6176,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4728,4.803,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
593,Germany,Female,38,5,85626.6,1,1,1,125079.65,0,1,High-Balance Single-Product France-Skew Watchlist,-0.7323,0.3007,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4348,1.478,Middle-aged (31-45),Insured (0-100K),Active,Retained
545,Germany,Male,45,6,93796.42,2,1,1,162321.26,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.3083,0.4383,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.091882824650204,0,-0.477,4.853,Middle-aged (31-45),Insured (0-100K),Active,Retained
567,Spain,Female,41,1,0.0,2,1,0,3414.72,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.2834,-2.1536,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6810906894159887,0,-0.5228,7.507,Middle-aged (31-45),Zero balance,Inactive,Retained
583,France,Male,51,6,125268.03,2,1,0,165082.25,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.1151,0.3028,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1516997392084622,0,-0.4808,7.039,Senior (46-60),Above ceiling (>100K),Inactive,Retained
681,France,Female,29,2,148143.84,1,1,1,52021.39,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3771,-0.4426,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1484697744375931,0,-0.4773,4.716,Young adult (18-30),Above ceiling (>100K),Active,Retained
762,Spain,Male,29,10,115545.33,2,1,0,148256.43,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.3894,2.1499,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.5056,7.755,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
648,Spain,Male,35,7,0.0,2,0,0,122899.01,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5129,0.6737,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4289,2.426,Middle-aged (31-45),Zero balance,Inactive,Retained
644,France,Male,30,5,44928.88,1,1,1,10771.46,0,1,High-Balance Single-Product France-Skew Watchlist,-0.1811,-0.5429,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5531643319091717,0,-0.4923,5.105,Young adult (18-30),Insured (0-100K),Active,Retained
706,Spain,Male,29,2,0.0,2,1,1,18255.51,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4838,-1.1283,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4230241807146358,0,-0.4808,6.065,Young adult (18-30),Zero balance,Active,Retained
850,France,Male,35,3,162442.35,1,1,0,183566.78,0,1,High-Balance Single-Product France-Skew Watchlist,-1.5487,1.066,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.063883767202561,0,-0.548,9.172,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
484,Spain,Female,39,5,0.0,2,1,1,175224.12,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.406,0.4522,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7230361430207572,0,-0.488,6.64,Middle-aged (31-45),Zero balance,Active,Retained
508,Germany,Male,28,0,96213.82,2,1,0,147913.56,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.3623,-0.0588,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.5373,8.548,Young adult (18-30),Insured (0-100K),Inactive,Retained
439,France,Female,29,6,156569.43,1,1,0,180598.66,0,1,High-Balance Single-Product France-Skew Watchlist,-1.4062,1.575,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.1886410500154274,0,-0.5394,10.102,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
484,Spain,Male,36,8,0.0,2,1,0,186136.48,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5106,1.3618,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7230361430207572,0,-0.5196,8.125,Middle-aged (31-45),Zero balance,Inactive,Retained
803,Spain,Female,37,1,0.0,2,0,0,7455.2,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3664,-1.7195,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6108307795946353,0,-0.5332,8.884,Middle-aged (31-45),Zero balance,Inactive,Retained
724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.1004,-0.3947,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.8656389671045572,0,-0.4529,4.353,Senior (46-60),Above ceiling (>100K),Active,Churned
640,France,Male,33,7,154575.76,1,1,0,25722.28,1,1,High-Balance Single-Product France-Skew Watchlist,-1.4028,0.1043,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.293184511453363,1,-0.4657,4.496,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
701,Spain,Female,35,9,0.0,2,0,0,170996.86,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5709,1.6288,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4683,5.455,Middle-aged (31-45),Zero balance,Inactive,Retained
537,France,Male,37,3,0.0,2,1,1,20603.32,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3761,-1.4419,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.382198110822526,0,-0.4723,5.586,Middle-aged (31-45),Zero balance,Active,Retained
651,Germany,Male,26,5,147037.32,1,0,0,141763.26,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2606,1.2678,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.23214002832408,0,-0.4595,4.164,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1,1,High-Balance Single-Product France-Skew Watchlist,-1.2739,-0.8414,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.5033,5.955,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
717,France,Female,25,7,108664.85,2,1,0,190011.85,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.4515,2.1381,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5636469473804686,0,-0.4934,6.865,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
593,Spain,Male,44,5,0.0,1,1,0,128046.98,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.149,-0.0739,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4684,4.745,Middle-aged (31-45),Zero balance,Inactive,Retained
706,Germany,Male,38,5,163034.82,2,1,1,135662.17,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.3764,0.5619,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3871291314500287,0,-0.4731,5.233,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1,1,High-Balance Single-Product France-Skew Watchlist,-0.9758,-1.5288,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6088082649153592,0,-0.4924,5.361,Senior (46-60),Insured (0-100K),Inactive,Churned
794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0,1,High-Balance Single-Product France-Skew Watchlist,-1.6798,0.4103,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6523215273979577,0,-0.5446,8.948,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1,1,High-Balance Single-Product France-Skew Watchlist,-1.1933,-0.6141,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3712457688470063,0,-0.4668,3.62,Senior (46-60),Above ceiling (>100K),Inactive,Churned
589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1,1,High-Balance Single-Product France-Skew Watchlist,-1.3013,-0.6723,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.533114102013669,0,-0.4701,5.689,Senior (46-60),Above ceiling (>100K),Inactive,Churned
824,France,Male,45,3,129209.48,1,0,0,60151.77,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3325,-0.8233,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7948675987167515,0,-0.4915,5.938,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,1.0678,0.4303,-1,2,0,0,0,0,0,1,0,0,1,Neither,C: Risk Signal — High-Balance Pre-Churn,2.52705661927622,1,-0.5332,15.018,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.2123,-2.0027,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.8191748741175744,0,-0.5034,9.823,Senior (46-60),Above ceiling (>100K),Inactive,Churned
651,France,Male,35,7,74623.5,3,1,0,129451.29,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,1.8885,0.8005,-1,2,0,0,0,0,0,1,0,0,1,Neither,C: Risk Signal — Density Outlier + Churned,2.52705661927622,0,-0.5212,10.263,Middle-aged (31-45),Insured (0-100K),Inactive,Churned
637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1,1,High-Balance Single-Product France-Skew Watchlist,-1.687,-0.2687,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3053048108538976,1,-0.4757,4.153,Middle-aged (31-45),Above ceiling (>100K),Active,Churned
554,France,Female,26,7,92606.86,2,1,0,192709.69,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.593,1.9505,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.610559689211251,0,-0.5042,6.956,Young adult (18-30),Insured (0-100K),Inactive,Retained
731,Germany,Male,35,2,127862.93,2,1,0,139083.7,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.0048,0.1474,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4597,4.84,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
569,Spain,Female,42,1,0.0,1,1,1,83629.6,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.0788,-1.3115,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3875375865624426,0,-0.4856,6.605,Middle-aged (31-45),Zero balance,Active,Churned
625,Germany,Female,37,4,142711.81,1,1,0,35625.41,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3874,-0.6243,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1209789762820124,0,-0.4469,2.953,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
592,France,Female,38,4,0.0,2,1,0,35338.96,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3951,-1.0444,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4409,3.56,Middle-aged (31-45),Zero balance,Inactive,Retained
669,France,Male,43,1,163159.85,1,0,1,15602.8,0,1,High-Balance Single-Product France-Skew Watchlist,-1.7602,-1.7114,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4691521569407775,0,-0.5146,6.41,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
663,Germany,Male,32,3,108586.86,1,1,1,182355.21,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9366,0.9033,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4305056285434572,0,-0.4569,4.053,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
518,Germany,Female,41,5,110624.99,1,1,0,89327.67,0,1,High-Balance Single-Product France-Skew Watchlist,-1.0678,-0.2011,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3712457688470063,0,-0.4486,2.904,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
686,Germany,Female,43,5,154846.24,2,1,1,151903.6,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.35,0.4548,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2558898686449689,0,-0.4641,5.447,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
709,Germany,Male,45,4,122917.71,1,1,1,11.58,1,1,High-Balance Single-Product France-Skew Watchlist,-1.26,-1.4056,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7402678934881386,0,-0.5013,5.071,Middle-aged (31-45),Above ceiling (>100K),Active,Churned
571,France,Female,33,9,0.0,2,0,1,77519.62,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5639,0.5843,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4661,4.673,Middle-aged (31-45),Zero balance,Active,Retained
707,France,Female,31,2,82787.93,2,0,0,91423.69,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.5347,-0.2663,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4597,3.086,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
701,Germany,Male,32,5,102500.34,1,0,0,106287.77,0,1,High-Balance Single-Product France-Skew Watchlist,-0.8362,0.558,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4238,1.751,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
672,France,Male,34,9,0.0,2,1,0,161800.77,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5844,1.5627,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4628,4.915,Middle-aged (31-45),Zero balance,Inactive,Retained
620,Germany,Male,39,9,159492.79,1,1,0,80582.34,1,1,High-Balance Single-Product France-Skew Watchlist,-1.4877,0.781,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,1,-0.4725,4.231,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
557,Spain,Male,48,10,0.0,2,1,1,185094.48,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4111,1.1755,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.5419,9.556,Senior (46-60),Zero balance,Active,Retained
648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1,1,High-Balance Single-Product France-Skew Watchlist,-1.2454,0.5614,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4377605113123673,0,-0.4702,6.199,Senior (46-60),Above ceiling (>100K),Inactive,Churned
479,France,Female,35,2,113090.4,1,1,0,195649.79,0,1,High-Balance Single-Product France-Skew Watchlist,-1.0749,0.5913,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7747700215757207,0,-0.5114,8.205,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
730,France,Female,22,9,65763.57,1,1,1,145792.01,0,1,High-Balance Single-Product France-Skew Watchlist,-0.1931,2.1946,0,0,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,1.613554391129287,0,-0.5152,7.92,Young adult (18-30),Insured (0-100K),Active,Retained
737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1,1,High-Balance Single-Product France-Skew Watchlist,-1.3057,-0.3696,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3875375865624426,0,-0.4703,4.546,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
616,France,Male,31,3,94263.91,2,1,0,168895.06,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.4302,0.7042,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1964470698618428,0,-0.4608,3.935,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
639,Spain,Male,29,4,133434.57,2,1,0,97983.44,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0332,0.3425,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9460792562201747,0,-0.447,3.804,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
815,Spain,Female,39,6,0.0,1,1,1,85167.88,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2646,0.064,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7017466173178175,0,-0.4943,7.023,Middle-aged (31-45),Zero balance,Active,Retained
786,Spain,Male,31,9,0.0,2,1,1,18210.36,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.622,0.2436,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4238092940992917,0,-0.5078,8.098,Middle-aged (31-45),Zero balance,Active,Retained
549,France,Male,50,9,94748.76,2,0,1,13608.18,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.2724,-0.7832,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5038366056517891,0,-0.5301,9.081,Senior (46-60),Insured (0-100K),Active,Retained
622,France,Female,38,4,98640.74,1,1,1,110457.99,0,1,High-Balance Single-Product France-Skew Watchlist,-0.897,-0.0068,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.428,1.121,Middle-aged (31-45),Insured (0-100K),Active,Retained
624,France,Male,26,9,74681.9,2,0,0,31231.35,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.8198,0.663,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.5042,6.056,Young adult (18-30),Insured (0-100K),Inactive,Retained
