antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_len,consequent_len
frozenset({'Balance_Band_Zero_Balance'}),frozenset({'Products_Label_Products_2'}),0.3617,0.459,0.26,0.71882775781034,1.566073546427756,0.0939797,1.9240875054479596,0.566286048277275,1,1
frozenset({'Products_Label_Products_2'}),frozenset({'Balance_Band_Zero_Balance'}),0.459,0.3617,0.26,0.5664488017429193,1.566073546427756,0.0939797,1.4722597955991592,0.6681337978103229,1,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'Salary_Band_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0576,0.459,0.0414,0.71875,1.5659041394335511,0.014961599999999999,1.9235555487162466,0.38347973721119066,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Tenure_Band_Loyal', 'Gender_Male', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0731,0.3617,0.0414,0.5663474692202463,1.56579339015827,0.014959729999999997,1.471915769476434,0.38984371050350675,4,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.2446,0.3617,0.1385,0.5662305805396566,1.565470225434494,0.050028180000000005,1.4715191295010972,0.47817619278379786,2,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Gender_Female', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.0878,0.3617,0.0497,0.5660592255125285,1.5649964763962634,0.01794274,1.4709380543530615,0.39576948646494176,4,1
"frozenset({'Balance_Band_Zero_Balance', 'Geography_Spain'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.1199,0.3246,0.0609,0.5079232693911593,1.5647666955981494,0.02198046,1.3725501667022242,0.4100978225156904,2,2
"frozenset({'Products_Label_Products_2', 'Geography_Germany', 'Gender_Male'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0578,0.4799,0.0434,0.7508650519031143,1.564628155663918,0.015661780000000004,2.0876236027316226,0.3830083919682047,3,1
"frozenset({'Balance_Band_Zero_Balance', 'Geography_Spain'})",frozenset({'Products_Label_Products_2'}),0.1199,0.459,0.0861,0.7180984153461217,1.5644845650242303,0.031065899999999994,1.919109460647892,0.4099668750027218,2,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.174,0.459,0.1249,0.7178160919540231,1.5638694813813139,0.045034000000000005,1.9171894025745224,0.43651385999841036,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0939,0.459,0.0674,0.7177848775292865,1.5638014760986634,0.0242999,1.9169773516979558,0.3978949795271547,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Geography_Spain', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0457,0.459,0.0328,0.7177242888402626,1.563669474597522,0.011823700000000003,1.9165658846831735,0.37774144245686414,4,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'Tenure_Band_New_Customer'})",frozenset({'Products_Label_Products_2'}),0.0587,0.459,0.0421,0.717206132879046,1.5625405945077255,0.015156699999999995,1.913054210102633,0.38246746741568544,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.2003,0.3617,0.1132,0.565152271592611,1.5624890008089882,0.04075148999999999,1.4678701458781354,0.45016317956689583,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'Salary_Band_High_Income'})",frozenset({'Products_Label_Products_2'}),0.0438,0.459,0.0314,0.7168949771689498,1.561862695357189,0.011295799999999998,1.9109516061532512,0.37621716534530925,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.2592,0.459,0.1858,0.716820987654321,1.561701498157562,0.06682719999999999,1.9104523093298467,0.48551939310947684,2,1
"frozenset({'Balance_Band_Zero_Balance', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0886,0.459,0.0635,0.7167042889390519,1.561447252590527,0.0228326,1.9096653319045276,0.3945232652370067,2,1
"frozenset({'Active_Status_Inactive', 'CrCard_Status_No_CrCard', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.0494,0.459,0.0354,0.7165991902834008,1.5612182794845333,0.012725400000000001,1.9089571361212507,0.3781554557870676,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.1125,0.3617,0.0635,0.5644444444444444,1.5605320554173192,0.022808749999999996,1.4654846905129175,0.4047244094488188,4,1
"frozenset({'Active_Status_Active', 'Geography_France', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0574,0.459,0.0411,0.7160278745644599,1.5599735829291066,0.014753399999999996,1.9051165577083622,0.3808227282512572,4,1
"frozenset({'CreditScore_Band_Good_Credit', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0426,0.459,0.0305,0.715962441314554,1.5598310268290936,0.010946599999999997,1.904677679244688,0.37487457492457366,3,1
"frozenset({'Active_Status_Inactive', 'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.0788,0.459,0.0564,0.7157360406091371,1.5593377791048737,0.0202308,1.9031607075906667,0.38938572260049337,3,1
"frozenset({'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0749,0.459,0.0536,0.7156208277703605,1.5590867707415261,0.019220900000000006,1.9023896646718783,0.3876325592876608,3,1
"frozenset({'Tenure_Band_Established', 'Geography_Germany', 'Gender_Male'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0405,0.4799,0.0303,0.7481481481481481,1.558966760050319,0.01086405,2.0651029329767967,0.3736836945810266,3,1
"frozenset({'Products_Label_Products_2', 'Gender_Female'})",frozenset({'Balance_Band_Zero_Balance'}),0.206,0.3617,0.1161,0.5635922330097087,1.5581759275911216,0.041589799999999996,1.4626229109977715,0.45116365853288115,2,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Gender_Female'})",frozenset({'Balance_Band_Zero_Balance'}),0.1237,0.3617,0.0697,0.5634599838318513,1.557810295360385,0.024957709999999994,1.4621798114653397,0.40861955289710167,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Geography_Spain'})",frozenset({'Products_Label_Products_2'}),0.0852,0.459,0.0609,0.7147887323943662,1.5572739267851117,0.0217932,1.8968394995221922,0.3911808228561089,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Geography_Germany'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0653,0.4799,0.0488,0.7473200612557428,1.5572412195368677,0.017462530000000004,2.058335143369135,0.3828380544647446,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0529,0.459,0.0378,0.7145557655954631,1.5567663738463247,0.013518899999999997,1.8952913840886803,0.37761889678265975,3,1
"frozenset({'Balance_Band_Zero_Balance', 'Salary_Band_Upper_Mid_Income', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0455,0.459,0.0325,0.7142857142857143,1.556178026766262,0.0116155,1.8934999933727497,0.37443687794656894,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit'})",frozenset({'Balance_Band_Zero_Balance'}),0.0926,0.3617,0.0521,0.562634989200864,1.5555294144342382,0.018606579999999998,1.459421725058211,0.393577312919112,3,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit'})",frozenset({'Balance_Band_Zero_Balance'}),0.0825,0.3617,0.0464,0.5624242424242424,1.5549467581538357,0.016559749999999995,1.4587188332314593,0.3889821948698674,3,1
"frozenset({'Tenure_Band_Established', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.1095,0.459,0.0781,0.7132420091324201,1.5539041593298912,0.027839500000000003,1.8866082736756808,0.40029159696066247,2,1
"frozenset({'Geography_France', 'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'Active_Status_Inactive'})",frozenset({'Products_Label_Products_2'}),0.0516,0.459,0.0368,0.7131782945736433,1.5537653476549964,0.013115599999999998,1.8861891826130153,0.37579309775732117,4,1
"frozenset({'Balance_Band_Zero_Balance', 'CreditScore_Band_Poor_Credit', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.047,0.459,0.0335,0.7127659574468086,1.5528670096880361,0.011927,1.8834814749241757,0.37358851075159355,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.2826,0.3617,0.1586,0.5612172682236376,1.5516098098524678,0.056383579999999975,1.4547062870072578,0.4955506978225628,2,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'Age_Band_Age_31_to_45', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.1009,0.3617,0.0566,0.5609514370664024,1.5508748605651157,0.020104469999999992,1.453825504589368,0.3950646759834037,4,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0621,0.459,0.0442,0.711755233494364,1.5506649967197472,0.0156961,1.8768770884606665,0.37862819555963817,3,1
"frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'CreditScore_Band_Fair_Credit'})",frozenset({'Balance_Band_Zero_Balance'}),0.1106,0.3617,0.062,0.5605786618444846,1.549844240653814,0.02199598,1.4525921777642652,0.3988912423743444,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Gender_Female', 'Active_Status_Inactive'})",frozenset({'Balance_Band_Zero_Balance'}),0.0637,0.3617,0.0357,0.5604395604395604,1.5494596639191607,0.012659709999999998,1.4521324966963984,0.37873942698942215,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Salary_Band_Mid_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.0739,0.3617,0.0414,0.5602165087956699,1.548842988099723,0.014670369999999999,1.4513959966997487,0.38263336927440245,3,1
"frozenset({'Tenure_Band_Established', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.0801,0.459,0.0569,0.7103620474406991,1.5476297329862725,0.020134099999999995,1.8678491314821237,0.38466204491165934,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.1589,0.3617,0.0889,0.5594713656387665,1.546782874312321,0.03142587,1.448940996710904,0.4202792181591972,3,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_High_Income', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.0656,0.3617,0.0367,0.5594512195121951,1.5467271758700445,0.012972480000000002,1.4488747371956336,0.3782893509014222,3,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_Mid_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.1128,0.3617,0.0631,0.5593971631205674,1.5465777249670096,0.02230024,1.4486969786033599,0.3983443344255829,2,1
"frozenset({'Active_Status_Inactive', 'CrCard_Status_No_CrCard', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0633,0.3617,0.0354,0.5592417061611376,1.5461479296686136,0.01250439,1.4481860182197073,0.3771019066213338,3,1
"frozenset({'Active_Status_Inactive', 'Geography_France', 'Balance_Band_Zero_Balance', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0623,0.459,0.0442,0.709470304975923,1.545686938945366,0.015604300000000002,1.8621160156900647,0.3764940402457732,4,1
"frozenset({'Balance_Band_Zero_Balance', 'Tenure_Band_New_Customer', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0468,0.459,0.0332,0.7094017094017094,1.5455374932499115,0.011718799999999998,1.861676464181878,0.3703062354327085,3,1
"frozenset({'Balance_Band_Zero_Balance', 'Geography_Spain', 'Gender_Male'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.0654,0.3246,0.0328,0.5015290519877676,1.5450679358834494,0.011571160000000004,1.354943555564009,0.3774655128318885,3,2
"frozenset({'Active_Status_Inactive', 'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.0788,0.3246,0.0395,0.501269035532995,1.5442668993622766,0.013921520000000003,1.3542371474118604,0.3825917762742049,3,2
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'Gender_Female', 'Active_Status_Inactive'})",frozenset({'Products_Label_Products_2'}),0.0504,0.459,0.0357,0.7083333333333334,1.5432098765432098,0.012566400000000002,1.8548571364976325,0.37068239258635216,4,1
"frozenset({'Age_Band_Age_31_to_45', 'CrCard_Status_No_CrCard', 'Geography_Germany'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.042,0.4799,0.0311,0.7404761904761904,1.5429801843638058,0.010944199999999998,2.004055038149512,0.3673314582228517,3,1
"frozenset({'CrCard_Status_No_CrCard', 'Gender_Male', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0733,0.3617,0.0409,0.557980900409277,1.542662152085366,0.014387389999999996,1.444055243646628,0.379594180047876,3,1
"frozenset({'Balance_Band_Zero_Balance', 'Gender_Female'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.1654,0.3246,0.0828,0.5006045949214026,1.5422199473857137,0.029111160000000004,1.3524353483814429,0.4212605535238612,2,2
"frozenset({'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit'})",frozenset({'Balance_Band_Zero_Balance'}),0.154,0.3617,0.0859,0.5577922077922078,1.542140469428277,0.0301982,1.4434390569414153,0.41554449205602206,2,1
"frozenset({'Active_Status_Active', 'Balance_Band_Zero_Balance', 'Salary_Band_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0496,0.459,0.0351,0.7076612903225806,1.5417457305502846,0.0123336,1.8505930971179707,0.3697228697228697,3,1
"frozenset({'Balance_Band_Zero_Balance', 'Salary_Band_Mid_Income', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0513,0.459,0.0363,0.7076023391812866,1.541617296691256,0.012753299999999999,1.8502199936722472,0.37032842680762795,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0677,0.459,0.0479,0.707533234859675,1.541466742613671,0.0168257,1.8497828219580652,0.3767748829583245,4,1
"frozenset({'Geography_France', 'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0506,0.459,0.0358,0.7075098814229249,1.541415863666503,0.012574599999999998,1.8496351288113824,0.36996609443423834,4,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.1373,0.3617,0.0765,0.5571740713765476,1.540431493991008,0.026838589999999996,1.4414241743765204,0.40666656060051615,3,1
"frozenset({'CrCard_Status_No_CrCard', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0471,0.459,0.0333,0.7070063694267517,1.5403188876399818,0.0116811,1.846456515437094,0.3681223462942426,3,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_High_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.1169,0.3617,0.0651,0.5568862275449102,1.5396356857752562,0.02281727,1.4404878345870071,0.39689242319638907,2,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'Gender_Female', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.0686,0.3617,0.0382,0.5568513119533528,1.5395391538660568,0.013387379999999997,1.4403743388549448,0.37626688192182683,4,1
"frozenset({'Balance_Band_Zero_Balance', 'Gender_Female', 'CreditScore_Band_Fair_Credit'})",frozenset({'Products_Label_Products_2'}),0.0518,0.459,0.0366,0.7065637065637066,1.5393544805309511,0.0128238,1.843671046348542,0.36951808603704683,3,1
"frozenset({'Balance_Band_Zero_Balance', 'Gender_Female', 'Geography_Spain'})",frozenset({'Products_Label_Products_2'}),0.0545,0.459,0.0385,0.7064220183486238,1.5390457916092022,0.0134845,1.8427812437230258,0.37043548730486864,3,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.1142,0.3617,0.0635,0.5560420315236427,1.537301718340179,0.022193860000000003,1.4377487147102384,0.3945694358762843,2,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'CreditScore_Band_Poor_Credit'})",frozenset({'Products_Label_Products_2'}),0.0435,0.459,0.0306,0.703448275862069,1.5325670498084292,0.0106335,1.8243023194296784,0.36330371144798745,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Tenure_Band_Established', 'Geography_Germany'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0415,0.4799,0.0305,0.7349397590361445,1.5314435487312867,0.010584149999999997,1.9621954471426255,0.36204623002129344,3,1
"frozenset({'Active_Status_Inactive', 'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.0562,0.459,0.0395,0.702846975088968,1.5312570263376208,0.0137042,1.8206107723162677,0.3676009452764344,4,1
"frozenset({'Balance_Band_Zero_Balance', 'Tenure_Band_New_Customer'})",frozenset({'Products_Label_Products_2'}),0.0868,0.459,0.061,0.7027649769585254,1.5310783811732578,0.0211588,1.8201085210083168,0.37983527570137077,2,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'CreditScore_Band_Good_Credit'})",frozenset({'Balance_Band_Zero_Balance'}),0.0699,0.3617,0.0387,0.5536480686695279,1.5306830762220842,0.013417169999999996,1.4300374967961658,0.3727522838671176,3,1
"frozenset({'Geography_France', 'Tenure_Band_Established', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.0527,0.459,0.037,0.7020872865275143,1.529601931432493,0.012810699999999998,1.8159681467706037,0.36549681741278905,4,1
"frozenset({'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.1654,0.459,0.1161,0.7019347037484885,1.529269507077317,0.04018139999999999,1.8150385334643533,0.4146813123122621,2,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'Tenure_Band_Established'})",frozenset({'Products_Label_Products_2'}),0.072,0.459,0.0505,0.701388888888889,1.528080367949649,0.017452000000000002,1.8117209241653998,0.3723967224308638,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'Salary_Band_Low_Income'})",frozenset({'Products_Label_Products_2'}),0.0455,0.459,0.0319,0.701098901098901,1.5274485862721154,0.011015499999999998,1.8099632292387253,0.36177420599667304,3,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit'})",frozenset({'Balance_Band_Zero_Balance'}),0.0715,0.3617,0.0395,0.5524475524475525,1.5273639824372476,0.01363845,1.426201559313331,0.37186560602032676,3,1
"frozenset({'CrCard_Status_No_CrCard', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.1344,0.3617,0.0742,0.5520833333333334,1.5263570177863792,0.025587520000000002,1.4250418572836274,0.39838872807170506,2,1
"frozenset({'Age_Band_Age_31_to_45', 'CrCard_Status_No_CrCard', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0823,0.3617,0.0454,0.5516403402187121,1.5251322649121153,0.01563209,1.4236338721635484,0.3751979546644816,3,1
"frozenset({'Active_Status_Inactive', 'Geography_France', 'Balance_Band_Balance_Above_100K', 'Gender_Male'})",frozenset({'Products_Label_Products_1'}),0.0543,0.5084,0.0421,0.7753222836095763,1.5250241613091589,0.01449388,2.188022941081176,0.36404005930581657,4,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.1183,0.459,0.0828,0.6999154691462384,1.5248703031508462,0.028500299999999992,1.8028253461049506,0.39038961295126495,3,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.1109,0.459,0.0776,0.6997294860234445,1.5244651111621885,0.026696900000000003,1.801708702708423,0.3869443442749358,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Tenure_Band_New_Customer'})",frozenset({'Products_Label_Products_2'}),0.0599,0.459,0.0419,0.6994991652754591,1.5239633230402159,0.0144059,1.8003277717866866,0.36572303916279664,3,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_Upper_Mid_Income', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.0802,0.3617,0.0442,0.5511221945137158,1.5236997360069553,0.015191660000000003,1.4219905523876768,0.3736711403915272,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.0686,0.3617,0.0378,0.5510204081632654,1.523418325029763,0.01298738,1.4216681786517391,0.3688871392328553,3,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'Geography_Germany'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0472,0.4799,0.0345,0.7309322033898306,1.5230927347152128,0.011848720000000004,1.932970071556206,0.3604546173596662,3,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'Age_Band_Age_31_to_45'})",frozenset({'Balance_Band_Zero_Balance'}),0.1418,0.3617,0.0781,0.5507757404795487,1.522741886866322,0.02681094,1.420893874388026,0.4000115180180892,3,1
"frozenset({'Active_Status_Inactive', 'Geography_France', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.1158,0.459,0.0807,0.6968911917098445,1.5182814634201405,0.02754779999999999,1.7848376009491673,0.3860671734851153,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.1744,0.459,0.1215,0.6966743119266054,1.5178089584457635,0.0414504,1.7835614307929462,0.4132213608957795,2,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'Geography_Spain'})",frozenset({'Products_Label_Products_2'}),0.0586,0.459,0.0408,0.6962457337883959,1.5168752370117558,0.013902600000000001,1.7810449379567845,0.361960909284045,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0434,0.459,0.0302,0.695852534562212,1.5160185938174553,0.010279400000000001,1.7787424183941343,0.35582007468503934,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CreditScore_Band_Poor_Credit'})",frozenset({'Products_Label_Products_2'}),0.0874,0.459,0.0608,0.6956521739130435,1.5155820782419247,0.020683399999999998,1.7775714227308361,0.37276736795967563,2,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'Gender_Female'})",frozenset({'Balance_Band_Zero_Balance'}),0.0987,0.3617,0.0541,0.5481256332320162,1.5154150766713192,0.01840021,1.4125607592058351,0.37736024346020625,3,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'Salary_Band_High_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.0616,0.3617,0.0337,0.547077922077922,1.512518446441587,0.01141928,1.4092931868525997,0.3610944571351957,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'CreditScore_Band_Fair_Credit'})",frozenset({'Products_Label_Products_2'}),0.0569,0.459,0.0395,0.6942003514938488,1.5124190664354005,0.0133829,1.76913217812278,0.3592488547733102,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Salary_Band_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0654,0.459,0.0454,0.6941896024464832,1.5123956480315537,0.015381400000000003,1.7690699942151409,0.3625051966918402,3,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0788,0.459,0.0547,0.6941624365482234,1.5123364630680247,0.0185308,1.768912857286708,0.3677501962705032,4,1
"frozenset({'Geography_France', 'Tenure_Band_Loyal', 'Balance_Band_Balance_Above_100K', 'Gender_Male'})",frozenset({'Products_Label_Products_1'}),0.0491,0.5084,0.0377,0.7678207739307535,1.5102690281879496,0.012737560000000002,2.1173298154420266,0.35531213902339637,4,1
"frozenset({'Active_Status_Active', 'CrCard_Status_No_CrCard', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0711,0.3617,0.0388,0.5457102672292546,1.5087372607941791,0.013083130000000002,1.4050504613034338,0.3630036302776924,3,1
"frozenset({'Geography_France', 'CrCard_Status_Has_CrCard', 'Balance_Band_Balance_Above_100K', 'Gender_Male'})",frozenset({'Products_Label_Products_1'}),0.0755,0.5084,0.0579,0.766887417218543,1.5084331573928857,0.019515800000000007,2.108852263680776,0.3645867485668864,4,1
"frozenset({'CrCard_Status_No_CrCard', 'Gender_Female', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0611,0.3617,0.0333,0.5450081833060557,1.5067961938237646,0.011200130000000003,1.402882371017406,0.3582279691556506,3,1
"frozenset({'Balance_Band_Zero_Balance', 'Salary_Band_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0913,0.459,0.0631,0.6911281489594743,1.5057258147265233,0.021193299999999998,1.7515354553221563,0.3696142431578383,2,1
"frozenset({'Geography_France', 'Balance_Band_Balance_Above_100K', 'Salary_Band_Low_Income'})",frozenset({'Products_Label_Products_1'}),0.0463,0.5084,0.0354,0.7645788336933046,1.5038922771308116,0.011861080000000003,2.0881724681942773,0.35132510963840513,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.125,0.459,0.0861,0.6888,1.5006535947712416,0.028724999999999994,1.7384318710204625,0.38128422100547527,3,1
"frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'Tenure_Band_New_Customer'})",frozenset({'Balance_Band_Zero_Balance'}),0.0772,0.3617,0.0419,0.5427461139896372,1.5005422006901774,0.013976759999999998,1.3959422065788456,0.36148052052847357,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'CreditScore_Band_Poor_Credit'})",frozenset({'Products_Label_Products_2'}),0.0607,0.459,0.0418,0.6886326194398682,1.5002889312415428,0.013938699999999998,1.7374973489171377,0.35501088309170475,3,1
