antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"Inactive, Retained, Spain",Prod=2,0.0893,0.459,0.0517,0.5789473684210527,1.2613232427473913,0.0107113,1.284875,0.2274973297263843
"Fair, High, Retained",Prod=1,0.095,0.5084,0.0609,0.6410526315789474,1.2609217772992674,0.012602000000000009,1.369560117302053,0.22865126237197123
"High, VeryGood",Prod=1,0.0478,0.5084,0.0306,0.6401673640167364,1.2591804957056183,0.006298479999999999,1.3661906976744185,0.2161653851486684
VeryHigh,Prod=1,0.0969,0.5084,0.062,0.6398348813209495,1.2585265171537166,0.012736040000000004,1.364929512893983,0.22746096777765482
"Adult, Medium",Prod=1,0.0655,0.5084,0.0419,0.6396946564885496,1.25825070119699,0.008599799999999998,1.364398305084746,0.2196316997207292
"Active, High, MedSal",Prod=1,0.0488,0.5084,0.0312,0.6393442622950819,1.2575614915324191,0.006390079999999999,1.3630727272727272,0.21531776325720814
"Adult, High, Retained",Prod=1,0.1433,0.5084,0.0915,0.6385205861828331,1.2559413575586806,0.01864628,1.359966795366795,0.23787146127502853
"Adult, HasCard, High",Prod=1,0.1203,0.5084,0.0768,0.6384039900249375,1.2557120181450385,0.015639479999999997,1.3595282758620686,0.23148694157099006
"HasCard, High, HighSal",Prod=1,0.069,0.5084,0.044,0.6376811594202898,1.2542902427621752,0.008920399999999995,1.3568159999999998,0.21776193731080937
"HasCard, VeryHigh",Prod=1,0.0676,0.5084,0.0431,0.6375739644970415,1.2540793951554712,0.008732160000000003,1.3564146938775514,0.2172912056902777
"Fair, Medium",Prod=1,0.0521,0.5084,0.0332,0.6372360844529751,1.2534148002615562,0.0067123600000000005,1.355151322751323,0.2132920329911269
"Medium, Retained",Prod=1,0.1209,0.5084,0.0769,0.6360628618693135,1.2511071240545113,0.01543444,1.3507827272727273,0.2283106954609418
"Adult, Medium, Retained",Prod=1,0.0582,0.5084,0.0369,0.634020618556701,1.2470901230462255,0.007311120000000004,1.3432450704225352,0.21037729171090833
"Inactive, Retained, Youth",Prod=2,0.0865,0.459,0.0495,0.5722543352601157,1.246741471154936,0.009796500000000007,1.2647702702702703,0.2166492511320099
"Active, High, HighSal",Prod=1,0.0504,0.5084,0.0319,0.6329365079365079,1.2449577260749567,0.00627664,1.3392778378378378,0.20720290080892007
"Inactive, NoCard, Retained",Adult,0.1041,0.4451,0.0575,0.5523535062439962,1.2409649657245476,0.011165090000000003,1.2395942060085836,0.216737892913126
"HasCard, Inactive, Medium",Prod=1,0.0498,0.5084,0.0314,0.6305220883534136,1.240208671033465,0.006081679999999999,1.3305260869565216,0.20383506254801198
"HasCard, Senior",Prod=1,0.0546,0.5084,0.0344,0.63003663003663,1.2392537962954957,0.006641360000000002,1.328780198019802,0.20421281013081707
"High, Retained, VeryHighSal",Prod=1,0.0708,0.5084,0.0446,0.6299435028248588,1.2390706192463785,0.00860528,1.3284458015267178,0.20764474575747688
"France, Youth","Prod=2, Retained",0.1038,0.4242,0.0545,0.5250481695568401,1.237737316258463,0.010468039999999998,1.2123334685598377,0.2143206074987357
"Prod=2, Youth, Zero",Retained,0.0621,0.7963,0.0612,0.9855072463768115,1.2376079949476473,0.011749769999999993,14.055299999999937,0.20470168022428067
"Active, High, VeryHighSal",Prod=1,0.0488,0.5084,0.0307,0.6290983606557377,1.237408262501451,0.005890080000000002,1.3254187845303866,0.2017023584815204
"Active, VeryHigh",Prod=1,0.0485,0.5084,0.0305,0.6288659793814433,1.236951178956419,0.0058426,1.324588888888889,0.201324914070105
"Inactive, Medium",Prod=1,0.0714,0.5084,0.0449,0.6288515406162465,1.2369227785528059,0.008600240000000002,1.3245373584905662,0.20626975397501907
"Retained, VeryHigh",Prod=1,0.0745,0.5084,0.0468,0.6281879194630873,1.2356174655056793,0.008924200000000007,1.3221732851985561,0.20603785433607166
Senior,Prod=1,0.0797,0.5084,0.05,0.6273525721455459,1.2339743747945435,0.009480520000000006,1.319209427609428,0.20603107682277533
"Active, Adult, High",Prod=1,0.085,0.5084,0.0533,0.6270588235294117,1.2333965844402277,0.010085999999999998,1.3181703470031543,0.20680958385876413
"France, Prod=2, Youth",Retained,0.0556,0.7963,0.0545,0.9802158273381295,1.2309629879921256,0.01022572,10.296109090909097,0.19867417398163584
"High, Inactive, Retained",Adult,0.1245,0.4451,0.0682,0.5477911646586345,1.2307148161281387,0.01278505,1.2270879218472468,0.21412230296554463
"Adult, Prod=2, Zero",Retained,0.1238,0.7963,0.1213,0.9798061389337642,1.230448497970318,0.022718060000000012,10.087224000000045,0.21375052618921597
"Inactive, Prod=1, Retained",Adult,0.1597,0.4451,0.0874,0.5472761427676894,1.2295577235850133,0.016317529999999997,1.2256919778699862,0.22218187304250875
"Prod=2, Zero","HasCard, Retained",0.26,0.5631,0.1799,0.6919230769230769,1.228774776990014,0.033493999999999996,1.4181523096129833,0.2515962321409792
"NoCard, Retained, VeryHighSal",Prod=2,0.0564,0.459,0.0318,0.5638297872340426,1.2283873360218793,0.005912400000000002,1.2403414634146341,0.19703743991297884
"Active, Prod=2, Zero",Retained,0.1385,0.7963,0.1354,0.9776173285198555,1.2276997720957623,0.02511244999999998,9.100790322580606,0.21528567791226685
"HasCard, Prod=2, Youth",Retained,0.0719,0.7963,0.0702,0.976356050069541,1.2261158483857102,0.01294602999999999,8.615311764705856,0.198703137341215
"MedSal, Prod=2, Zero",Retained,0.064,0.7963,0.0624,0.975,1.2244129097073966,0.011436799999999997,8.147999999999993,0.19581415735261884
"Active, Prod=2, Youth",Retained,0.0515,0.7963,0.0502,0.9747572815533981,1.2241081019130957,0.009190550000000006,8.069653846153871,0.1930191726504631
"High, Middle, Retained",Prod=1,0.0532,0.5084,0.0331,0.6221804511278195,1.2238010447046017,0.006053120000000002,1.3011502487562188,0.19314925645551823
"Fair, Prod=2, Youth",Retained,0.0344,0.7963,0.0335,0.9738372093023256,1.222952667716094,0.006107280000000003,7.785866666666686,0.18880164216201517
"France, Inactive, Retained",Adult,0.1911,0.4451,0.104,0.54421768707483,1.2226863335763423,0.018941390000000002,1.2174671641791044,0.22515607615280014
"Fair, Youth","Prod=2, Retained",0.0646,0.4242,0.0335,0.5185758513931888,1.2224796119594268,0.00609668,1.1960347266881028,0.19455895634081039
"Prod=2, Youth",Retained,0.1025,0.7963,0.0997,0.9726829268292683,1.2215031104222884,0.018079250000000005,7.456874999999993,0.20204625017112626
"Inactive, Poor, Retained",Adult,0.0864,0.4451,0.0469,0.542824074074074,1.2195553225658817,0.008443359999999997,1.2137559493670882,0.19705450729838417
"France, Retained, VeryHighSal",Prod=2,0.1008,0.459,0.0564,0.5595238095238095,1.2190061209669052,0.010132799999999997,1.228216216216216,0.19979934883016578
"Inactive, Prod=2, Youth",Retained,0.051,0.7963,0.0495,0.9705882352941178,1.2188725797992186,0.008888700000000006,6.925800000000025,0.18921991250758385
"Fair, Retained, Youth",Prod=2,0.0599,0.459,0.0335,0.5592654424040067,1.2184432296383587,0.0060059000000000015,1.2274962121212118,0.19070375174441592
"Prod=2, Spain, Zero",Retained,0.0861,0.7963,0.0835,0.969802555168409,1.2178859163235074,0.014938570000000012,6.745603846153877,0.19575996273128338
"Inactive, Retained, Spain",Adult,0.0893,0.4451,0.0484,0.541993281075028,1.217688791451422,0.008652569999999998,1.2115542787286062,0.19630186388274568
"Adult, Prod=2","HasCard, Retained",0.2182,0.5631,0.1496,0.6856095325389551,1.2175626576788403,0.026731580000000005,1.3896731778425653,0.2285584958884133
"Inactive, Retained, VeryHighSal",Prod=2,0.087,0.459,0.0486,0.5586206896551724,1.2170385395537524,0.008667000000000001,1.225703125,0.19532676159182188
"Active, Adult, Prod=2",Retained,0.1094,0.7963,0.106,0.9689213893967094,1.2167793411989318,0.018884780000000004,6.554347058823535,0.20004300683448514
"Prod=2, Youth","HasCard, Retained",0.1025,0.5631,0.0702,0.6848780487804879,1.2162636277401666,0.01248225,1.3864473684210528,0.19811680118086808
"HasCard, Prod=2, Zero",Retained,0.1858,0.7963,0.1799,0.9682454251883746,1.2159304598623315,0.03194746000000001,6.414823728813568,0.21810924462114864
"Poor, Prod=2, Zero",Retained,0.0613,0.7963,0.0593,0.967373572593801,1.214835580301144,0.01048681,6.243404999999997,0.18839175344036305
"Prod=2, VeryHighSal, Zero",Retained,0.064,0.7963,0.0619,0.9671875,1.214601908828331,0.010936799999999997,6.207999999999996,0.18876599975146013
"Prod=2, Zero",Retained,0.26,0.7963,0.2514,0.9669230769230769,1.2142698441831934,0.04436200000000001,6.158372093023249,0.2384592229460965
"Inactive, LowSal, Retained",Prod=2,0.0874,0.459,0.0487,0.55720823798627,1.213961302802331,0.008583399999999998,1.2217932816537465,0.19313008256303152
"Active, Youth, Zero",Retained,0.0383,0.7963,0.037,0.9660574412532636,1.2131827718865549,0.006501709999999997,6.001315384615374,0.1827200705957074
"Youth, Zero","HasCard, Retained",0.077,0.5631,0.0526,0.6831168831168831,1.2131360026938076,0.009241300000000001,1.3787418032786884,0.19034681914240636
"HighSal, Prod=2, Zero",Retained,0.0647,0.7963,0.0625,0.9659969088098919,1.2131067547530978,0.010979390000000006,5.990631818181828,0.18782234577141033
"Inactive, Youth","Prod=2, Retained",0.0962,0.4242,0.0495,0.5145530145530146,1.2129962625012132,0.008691960000000006,1.1861233404710922,0.1942854077397119
"HasCard, Retained, VeryHigh",Prod=1,0.0532,0.5084,0.0328,0.6165413533834587,1.212709192335678,0.005753120000000007,1.2820156862745102,0.18525559780312653
"France, Prod=2, Zero",Retained,0.1739,0.7963,0.1679,0.9654974123059229,1.212479482991238,0.02942343,5.903904999999992,0.21213385311363864
"Fair, Prod=2, Zero",Retained,0.0865,0.7963,0.0835,0.9653179190751446,1.2122540739358842,0.01462005000000001,5.873350000000022,0.19166986224595156
"Churned, NoCard",Inactive,0.0613,0.4849,0.036,0.5872756933115824,1.2111274351651524,0.006275629999999997,1.2480486166007905,0.18570688777623895
"Adult, Prod=2, Spain",Retained,0.056,0.7963,0.054,0.9642857142857143,1.2109578227875353,0.009407199999999998,5.7036000000000024,0.18454174513496543
"NoCard, Prod=2, Zero",Retained,0.0742,0.7963,0.0715,0.9636118598382748,1.2101115909057827,0.012414539999999995,5.597977777777757,0.18754583070850075
"Good, Prod=2, Zero",Retained,0.0648,0.7963,0.0624,0.962962962962963,1.209296700945577,0.010799759999999999,5.499900000000008,0.1850653089425544
"HasCard, Middle, Prod=1",Inactive,0.0872,0.4849,0.0511,0.5860091743119266,1.2085155172446413,0.00881672,1.2442304709141272,0.1890212005467789
"Active, France, Youth",Retained,0.0528,0.7963,0.0508,0.962121212121212,1.2082396234097852,0.008755359999999997,5.377679999999989,0.18195693232602675
"France, Youth, Zero",Retained,0.0525,0.7963,0.0505,0.961904761904762,1.2079678034720105,0.008694250000000008,5.347125000000019,0.18170276130515442
"Adult, HighSal, Prod=2",Retained,0.055,0.7963,0.0529,0.9618181818181819,1.2078590754969005,0.0091035,5.335000000000012,0.18210459987397606
"Good, Inactive, Retained",Prod=2,0.0839,0.459,0.0465,0.5542312276519666,1.2074754415075526,0.007989899999999994,1.213633689839572,0.1875622819032996
"Fair, Retained, VeryHighSal",Prod=2,0.0641,0.459,0.0355,0.5538221528861154,1.2065842110808613,0.0060780999999999925,1.2125209790209786,0.18294057538950964
"Adult, France, Prod=2",Retained,0.114,0.7963,0.1095,0.9605263157894737,1.2062367396577591,0.018721799999999997,5.160399999999998,0.19297442716224986
"LowSal, Prod=2, Zero",Retained,0.0673,0.7963,0.0646,0.9598811292719169,1.2054265091949228,0.011009010000000007,5.077411111111129,0.18271481875748735
"Youth, Zero",Retained,0.077,0.7963,0.0739,0.9597402597402597,1.2052496040942606,0.012584899999999996,5.059645161290314,0.18450308387223513
"Adult, LowSal, Prod=2",Retained,0.0546,0.7963,0.0524,0.9597069597069597,1.2052077856422954,0.008922020000000003,5.0554636363636405,0.18010107600159556
"Inactive, Retained",Adult,0.3547,0.4451,0.1902,0.5362277981392726,1.2047355608610932,0.03232303,1.1964925835866258,0.2633539808920052
"Adult, Poor, Prod=2",Retained,0.0506,0.7963,0.0485,0.958498023715415,1.2036895940165955,0.008207220000000001,4.908200000000002,0.17823997359156843
"HasCard, Youth, Zero",Retained,0.0549,0.7963,0.0526,0.9581056466302369,1.2031968436898617,0.008883130000000003,4.86223043478262,0.17869093056722835
"France, Retained, Youth",Prod=2,0.0987,0.459,0.0545,0.552178318135765,1.2030028717554793,0.009196700000000002,1.2080701357466064,0.18722599466418033
"Fair, Youth","HasCard, Retained",0.0646,0.5631,0.0437,0.6764705882352942,1.2013329572638858,0.007323739999999995,1.3504181818181817,0.17916538844112248
"Active, Youth","France, Retained",0.1006,0.4204,0.0508,0.5049701789264414,1.2011659822227434,0.008507760000000003,1.1708385542168676,0.1862081282534814
"Adult, Germany, Retained",Prod=2,0.0808,0.459,0.0445,0.5507425742574258,1.1998748894497293,0.007412799999999997,1.2042093663911846,0.1812225579644243
"Inactive, Prod=2, Zero",Retained,0.1215,0.7963,0.116,0.9547325102880659,1.198960831706726,0.019249550000000004,4.499918181818191,0.18889515828312367
"Active, France, Prod=2",Retained,0.1269,0.7963,0.1211,0.954294720252167,1.1984110514280635,0.020049529999999982,4.456815517241373,0.18962520574344216
"Adult, HasCard, Prod=2",Retained,0.1568,0.7963,0.1496,0.9540816326530613,1.1981434542924292,0.02474016000000001,4.436133333333344,0.19612832195151658
"Retained, VeryHighSal",Prod=2,0.1928,0.459,0.106,0.5497925311203319,1.1978050786935335,0.017504799999999987,1.2016682027649765,0.20458327879275187
"Inactive, Retained, Zero",Adult,0.1424,0.4451,0.0759,0.5330056179775281,1.1974963333577355,0.012517760000000003,1.1882369924812028,0.1923092049633257
"Inactive, Youth, Zero",Retained,0.0387,0.7963,0.0369,0.9534883720930234,1.1973984328682952,0.006083190000000002,4.379550000000013,0.17149287169559518
"Adult, Prod=2",Retained,0.2182,0.7963,0.208,0.9532538955087075,1.1971039752715151,0.03424733999999999,4.3575823529411695,0.2106045959029458
"Adult, Fair, Prod=2",Retained,0.0727,0.7963,0.0692,0.951856946354883,1.195349675191364,0.011308989999999998,4.231139999999997,0.17623715192781075
"Inactive, Medium, Retained",Prod=1,0.0522,0.5084,0.0317,0.6072796934865899,1.1944919226722857,0.005161519999999999,1.251781463414634,0.17179149057122486
"Adult, NoCard, Prod=2",Retained,0.0614,0.7963,0.0584,0.9511400651465798,1.194449409954263,0.009507179999999997,4.169059999999998,0.17344361611143377
"Active, Prod=2","HasCard, Retained",0.2446,0.5631,0.1645,0.6725265739983647,1.194328847448703,0.026765739999999982,1.3341540574282147,0.2153953741772509
Youth,"Prod=2, Retained",0.1968,0.4242,0.0997,0.5066056910569106,1.194261412203938,0.016217439999999986,1.1670179196704427,0.2025179123026448
"France, Youth",Retained,0.1038,0.7963,0.0987,0.9508670520231213,1.1941065578589996,0.01604406,4.145894117647049,0.1813811642402335
"Adult, Good, Prod=2",Retained,0.0529,0.7963,0.0503,0.9508506616257087,1.1940859746649615,0.008175729999999992,4.1445115384615265,0.1716179535604448
"Adult, Prod=2, VeryHighSal",Retained,0.0508,0.7963,0.0483,0.9507874015748032,1.1940065321798359,0.007847960000000001,4.139184000000007,0.17117956583685162
"Active, Prod=2, Spain",Retained,0.0609,0.7963,0.0579,0.9507389162561576,1.1939456439233425,0.009405329999999996,4.135109999999996,0.17297511728515277
"Adult, Prod=2","France, Retained",0.2182,0.4204,0.1095,0.501833180568286,1.1937040451196146,0.017768720000000002,1.163465685372585,0.2075612887248838
"Retained, Youth",Prod=2,0.182,0.459,0.0997,0.5478021978021979,1.193468840527664,0.016161999999999996,1.1963791008505467,0.19817398405485398
Youth,"France, Retained",0.1968,0.4204,0.0987,0.5015243902439024,1.1929695296001483,0.01596528,1.1627449541284403,0.20138897298344613
"Fair, Inactive, Retained",Adult,0.12,0.4451,0.0637,0.5308333333333334,1.1926158915599492,0.010288000000000012,1.1827353463587922,0.18353075495932658
"Active, Youth",Retained,0.1006,0.7963,0.0955,0.9493041749502983,1.1921438841520762,0.015392219999999998,4.018082352941183,0.17920288918615898
"Active, HasCard, Youth",Retained,0.0708,0.7963,0.0672,0.9491525423728813,1.1919534627312336,0.010821959999999992,4.006099999999993,0.17331152758132945
"Adult, LowSal, Retained",Prod=2,0.0958,0.459,0.0524,0.546972860125261,1.1916620046301982,0.0084278,1.194188940092166,0.17787644090090177
"Active, Prod=2, VeryHighSal",Retained,0.0605,0.7963,0.0574,0.9487603305785124,1.1914609199780388,0.009223849999999999,3.975435483870967,0.17104231066639716
"France, HasCard, Prod=2",Retained,0.1663,0.7963,0.1577,0.9482862297053518,1.190865540255371,0.025275309999999995,3.938989534883724,0.19224497467151228
"Active, MedSal, Prod=2",Retained,0.0617,0.7963,0.0585,0.9481361426256079,1.1906770596830438,0.009368290000000001,3.927590625000006,0.1706721830989123
"Active, HasCard, Prod=2",Retained,0.1735,0.7963,0.1645,0.9481268011527378,1.1906653285856308,0.026341950000000003,3.9268833333333397,0.19374886225100538
"France, HasCard, Youth",Retained,0.0732,0.7963,0.0694,0.9480874316939891,1.1906158880999487,0.011110840000000004,3.9239052631578986,0.172743374058923
"Active, Poor, Prod=2",Retained,0.0535,0.7963,0.0507,0.9476635514018692,1.190083575790367,0.00809795,3.8921250000000027,0.16875106147323626
"Active, Germany, Retained",Prod=2,0.0952,0.459,0.052,0.5462184873949579,1.1900184910565532,0.00830319999999999,1.1922037037037034,0.17647758960756288
"HasCard, Inactive, Retained",Adult,0.2506,0.4451,0.1327,0.5295291300877893,1.1896857562071206,0.021157940000000014,1.1794566581849024,0.21275940621877065
"Prod=1, Retained, Spain",Active,0.0954,0.5151,0.0584,0.6121593291404612,1.1884281287914216,0.009259460000000004,1.2502556756756757,0.17527348801710596
"HasCard, Prod=2, VeryGood",Retained,0.0387,0.7963,0.0366,0.9457364341085271,1.1876634862596096,0.0057831900000000006,3.7539000000000007,0.16437184618506703
"France, Youth","HasCard, Retained",0.1038,0.5631,0.0694,0.6685934489402697,1.1873440755465632,0.010950219999999997,1.318320348837209,0.17605908263323783
"France, LowSal, Prod=2",Retained,0.0583,0.7963,0.0551,0.9451114922813036,1.186878679243129,0.008675710000000003,3.711159375000003,0.16720176488942368
"Germany, High, Inactive",Prod=1,0.0842,0.5084,0.0508,0.6033254156769596,1.186714035556569,0.007992720000000002,1.2393029940119762,0.17180280396813255
"HasCard, Inactive, Retained",Prod=2,0.2506,0.459,0.1365,0.5446927374301677,1.1866944170591887,0.02147460000000001,1.1882085889570553,0.20993204820266478
"Inactive, Retained",Prod=2,0.3547,0.459,0.1932,0.5446856498449394,1.1866789756970357,0.030392699999999995,1.1881900928792568,0.24378136029946104
"Inactive, NoCard, Retained",Prod=2,0.1041,0.459,0.0567,0.5446685878962536,1.1866418036955415,0.008918099999999998,1.188145569620253,0.17556168577487918
